No,L,C,fsw,average_current
25381,0.001932,6.5e-05,20000,2.208273656789316
25382,0.001932,6.5e-05,26206,2.195385254945837
25383,0.001932,6.5e-05,32413,2.2010842081518533
25384,0.001932,6.5e-05,38620,2.2005802769893035
25385,0.001932,6.5e-05,44827,2.1998505428235244
25386,0.001932,6.5e-05,51034,2.2016513631714894
25387,0.001932,6.5e-05,57241,2.2083622710779536
25388,0.001932,6.5e-05,63448,2.204097180431166
25389,0.001932,6.5e-05,69655,2.2041424464802155
25390,0.001932,6.5e-05,75862,2.211433089429128
25391,0.001932,6.5e-05,82068,2.210587479939203
25392,0.001932,6.5e-05,88275,2.209716843512681
25393,0.001932,6.5e-05,94482,2.2041083094749188
25394,0.001932,6.5e-05,100689,2.208517981936464
25395,0.001932,6.5e-05,106896,2.2079709298941634
25396,0.001932,6.5e-05,113103,2.204322393845407
25397,0.001932,6.5e-05,119310,2.2046880724510074
25398,0.001932,6.5e-05,125517,2.2066554720888436
25399,0.001932,6.5e-05,131724,2.2064663181467643
25400,0.001932,6.5e-05,137931,2.204695683542551
25401,0.001932,6.5e-05,144137,2.206047597720063
25402,0.001932,6.5e-05,150344,2.2047315404454864
25403,0.001932,6.5e-05,156551,2.2047651376704795
25404,0.001932,6.5e-05,162758,2.2056302268092574
25405,0.001932,6.5e-05,168965,2.205397377158086
25406,0.001932,6.5e-05,175172,2.2054766212547925
25407,0.001932,6.5e-05,181379,2.205355449832594
25408,0.001932,6.5e-05,187586,2.205384205302742
25409,0.001932,6.5e-05,193793,2.205311592722466
25410,0.001932,6.5e-05,200000,2.205082046579128
25411,0.001932,7.1e-05,20000,2.2068459863752947
25412,0.001932,7.1e-05,26206,2.2070295861749547
25413,0.001932,7.1e-05,32413,2.2046684232567237
25414,0.001932,7.1e-05,38620,2.2069677851147365
25415,0.001932,7.1e-05,44827,2.206811748032275
25416,0.001932,7.1e-05,51034,2.206607431378952
25417,0.001932,7.1e-05,57241,2.2066061655445885
25418,0.001932,7.1e-05,63448,2.206554754191198
25419,0.001932,7.1e-05,69655,2.206480340907016
25420,0.001932,7.1e-05,75862,2.2065286918812927
25421,0.001932,7.1e-05,82068,2.2067999188247724
25422,0.001932,7.1e-05,88275,2.209639502051585
25423,0.001932,7.1e-05,94482,2.209226884377508
25424,0.001932,7.1e-05,100689,2.2044353483620176
25425,0.001932,7.1e-05,106896,2.2082504233295492
25426,0.001932,7.1e-05,113103,2.207064978470313
25427,0.001932,7.1e-05,119310,2.206766414260779
25428,0.001932,7.1e-05,125517,2.2064945782735985
25429,0.001932,7.1e-05,131724,2.2052393978877163
25430,0.001932,7.1e-05,137931,2.2065739780817295
25431,0.001932,7.1e-05,144137,2.206244393659376
25432,0.001932,7.1e-05,150344,2.206078760734499
25433,0.001932,7.1e-05,156551,2.2059917433582785
25434,0.001932,7.1e-05,162758,2.2057205791393666
25435,0.001932,7.1e-05,168965,2.205128250385767
25436,0.001932,7.1e-05,175172,2.205561641018171
25437,0.001932,7.1e-05,181379,2.205541521097006
25438,0.001932,7.1e-05,187586,2.205039809800851
25439,0.001932,7.1e-05,193793,2.205222804866859
25440,0.001932,7.1e-05,200000,2.2052288176564434
25441,0.001932,7.7e-05,20000,2.2067969233078073
25442,0.001932,7.7e-05,26206,2.207119042499286
25443,0.001932,7.7e-05,32413,2.2052790835781133
25444,0.001932,7.7e-05,38620,2.206597153330099
25445,0.001932,7.7e-05,44827,2.2057126503007187
25446,0.001932,7.7e-05,51034,2.207125773277717
25447,0.001932,7.7e-05,57241,2.207188025075552
25448,0.001932,7.7e-05,63448,2.207292027558177
25449,0.001932,7.7e-05,69655,2.2057684197401644
25450,0.001932,7.7e-05,75862,2.2070329006041898
25451,0.001932,7.7e-05,82068,2.206738124896423
25452,0.001932,7.7e-05,88275,2.206735347421804
25453,0.001932,7.7e-05,94482,2.206649953273117
25454,0.001932,7.7e-05,100689,2.2059642297799087
25455,0.001932,7.7e-05,106896,2.2058318185719257
25456,0.001932,7.7e-05,113103,2.2066152205124268
25457,0.001932,7.7e-05,119310,2.206673034710915
25458,0.001932,7.7e-05,125517,2.206618244456578
25459,0.001932,7.7e-05,131724,2.205750368392918
25460,0.001932,7.7e-05,137931,2.205930335591137
25461,0.001932,7.7e-05,144137,2.2061677361125946
25462,0.001932,7.7e-05,150344,2.206398221794149
25463,0.001932,7.7e-05,156551,2.2063409214317544
25464,0.001932,7.7e-05,162758,2.206244299237393
25465,0.001932,7.7e-05,168965,2.206151469698509
25466,0.001932,7.7e-05,175172,2.2061195040401325
25467,0.001932,7.7e-05,181379,2.206208339527496
25468,0.001932,7.7e-05,187586,2.2062365200839893
25469,0.001932,7.7e-05,193793,2.206180357706789
25470,0.001932,7.7e-05,200000,2.206360314679763
25471,0.001932,8.3e-05,20000,2.2065498755243063
25472,0.001932,8.3e-05,26206,2.2077082199938207
25473,0.001932,8.3e-05,32413,2.2084873804722993
25474,0.001932,8.3e-05,38620,2.2068721871834796
25475,0.001932,8.3e-05,44827,2.2080182367314123
25476,0.001932,8.3e-05,51034,2.20821128813812
25477,0.001932,8.3e-05,57241,2.208642718083125
25478,0.001932,8.3e-05,63448,2.208735435880764
25479,0.001932,8.3e-05,69655,2.2087705886050704
25480,0.001932,8.3e-05,75862,2.2076387472837187
25481,0.001932,8.3e-05,82068,2.208416561226982
25482,0.001932,8.3e-05,88275,2.2083870864391346
25483,0.001932,8.3e-05,94482,2.2083453596661125
25484,0.001932,8.3e-05,100689,2.2084450867705625
25485,0.001932,8.3e-05,106896,2.2078827683835325
25486,0.001932,8.3e-05,113103,2.2084635089819904
25487,0.001932,8.3e-05,119310,2.208568980024553
25488,0.001932,8.3e-05,125517,2.2084587607394446
25489,0.001932,8.3e-05,131724,2.2083518698028635
25490,0.001932,8.3e-05,137931,2.207762042336911
25491,0.001932,8.3e-05,144137,2.207697472674113
25492,0.001932,8.3e-05,150344,2.2078956406496504
25493,0.001932,8.3e-05,156551,2.2080452665263124
25494,0.001932,8.3e-05,162758,2.207941828085452
25495,0.001932,8.3e-05,168965,2.2081623100321055
25496,0.001932,8.3e-05,175172,2.207889396972453
25497,0.001932,8.3e-05,181379,2.2080751357763737
25498,0.001932,8.3e-05,187586,2.208028922015826
25499,0.001932,8.3e-05,193793,2.208250168288743
25500,0.001932,8.3e-05,200000,2.2082190770068917
25501,0.001932,8.9e-05,20000,2.2093929627563753
25502,0.001932,8.9e-05,26206,2.2095076684331487
25503,0.001932,8.9e-05,32413,2.2109796452089165
25504,0.001932,8.9e-05,38620,2.2116102343689192
25505,0.001932,8.9e-05,44827,2.2103624750866433
25506,0.001932,8.9e-05,51034,2.210404981608229
25507,0.001932,8.9e-05,57241,2.2109652428644324
25508,0.001932,8.9e-05,63448,2.2112780543524604
25509,0.001932,8.9e-05,69655,2.211164720756039
25510,0.001932,8.9e-05,75862,2.2110961340982196
25511,0.001932,8.9e-05,82068,2.2111468709407354
25512,0.001932,8.9e-05,88275,2.211177866114383
25513,0.001932,8.9e-05,94482,2.211123444865479
25514,0.001932,8.9e-05,100689,2.2107563155976337
25515,0.001932,8.9e-05,106896,2.2107788317412416
25516,0.001932,8.9e-05,113103,2.211416596619925
25517,0.001932,8.9e-05,119310,2.2106477941471905
25518,0.001932,8.9e-05,125517,2.2105776664962034
25519,0.001932,8.9e-05,131724,2.2111113296945644
25520,0.001932,8.9e-05,137931,2.211017017202483
25521,0.001932,8.9e-05,144137,2.210958455647328
25522,0.001932,8.9e-05,150344,2.210865288802011
25523,0.001932,8.9e-05,156551,2.2110970184332377
25524,0.001932,8.9e-05,162758,2.2110201331309183
25525,0.001932,8.9e-05,168965,2.2109653888637504
25526,0.001932,8.9e-05,175172,2.210919259557847
25527,0.001932,8.9e-05,181379,2.2111489037014853
25528,0.001932,8.9e-05,187586,2.211177698293436
25529,0.001932,8.9e-05,193793,2.211155502465056
25530,0.001932,8.9e-05,200000,2.211162580011305
25531,0.001932,9.4e-05,20000,2.211672418560514
25532,0.001932,9.4e-05,26206,2.2137743676399904
25533,0.001932,9.4e-05,32413,2.2134620613381224
25534,0.001932,9.4e-05,38620,2.2144187185986652
25535,0.001932,9.4e-05,44827,2.214966352705416
25536,0.001932,9.4e-05,51034,2.2141378536243885
25537,0.001932,9.4e-05,57241,2.213641141604898
25538,0.001932,9.4e-05,63448,2.214184172342429
25539,0.001932,9.4e-05,69655,2.2140692225947287
25540,0.001932,9.4e-05,75862,2.214147941625861
25541,0.001932,9.4e-05,82068,2.214317088539528
25542,0.001932,9.4e-05,88275,2.2143368407588184
25543,0.001932,9.4e-05,94482,2.2143464351067843
25544,0.001932,9.4e-05,100689,2.214622355738003
25545,0.001932,9.4e-05,106896,2.21915251237076
25546,0.001932,9.4e-05,113103,2.2146374774405158
25547,0.001932,9.4e-05,119310,2.2145517877795244
25548,0.001932,9.4e-05,125517,2.2140054677604017
25549,0.001932,9.4e-05,131724,2.21433177611136
25550,0.001932,9.4e-05,137931,2.2142233117200045
25551,0.001932,9.4e-05,144137,2.214007378533045
25552,0.001932,9.4e-05,150344,2.214357398210867
25553,0.001932,9.4e-05,156551,2.214323903268062
25554,0.001932,9.4e-05,162758,2.214041120110924
25555,0.001932,9.4e-05,168965,2.214168969562031
25556,0.001932,9.4e-05,175172,2.2142024739901394
25557,0.001932,9.4e-05,181379,2.2145086448543387
25558,0.001932,9.4e-05,187586,2.2145197452667515
25559,0.001932,9.4e-05,193793,2.2145151572514825
25560,0.001932,9.4e-05,200000,2.214498519502369
25561,0.001932,0.0001,20000,2.2157503434584562
25562,0.001932,0.0001,26206,2.2165112556162936
25563,0.001932,0.0001,32413,2.2178209031664866
25564,0.001932,0.0001,38620,2.218862961378344
25565,0.001932,0.0001,44827,2.2196095576795205
25566,0.001932,0.0001,51034,2.219809731553426
25567,0.001932,0.0001,57241,2.2189672466048527
25568,0.001932,0.0001,63448,2.2187222849859918
25569,0.001932,0.0001,69655,2.218600060083635
25570,0.001932,0.0001,75862,2.2190626080693776
25571,0.001932,0.0001,82068,2.219087062556541
25572,0.001932,0.0001,88275,2.2192255174754725
25573,0.001932,0.0001,94482,2.2194361446230504
25574,0.001932,0.0001,100689,2.2195886250169874
25575,0.001932,0.0001,106896,2.219678599415016
25576,0.001932,0.0001,113103,2.2196132215205826
25577,0.001932,0.0001,119310,2.219520422225245
25578,0.001932,0.0001,125517,2.2194005627023063
25579,0.001932,0.0001,131724,2.2212028269601416
25580,0.001932,0.0001,137931,2.2191665188256526
25581,0.001932,0.0001,144137,2.21943922176045
25582,0.001932,0.0001,150344,2.2193649244352334
25583,0.001932,0.0001,156551,2.2192435055752893
25584,0.001932,0.0001,162758,2.2196255823714317
25585,0.001932,0.0001,168965,2.219139588348671
25586,0.001932,0.0001,175172,2.21908695788539
25587,0.001932,0.0001,181379,2.2196116082365194
25588,0.001932,0.0001,187586,2.2196076294141323
25589,0.001932,0.0001,193793,2.21960443763376
25590,0.001932,0.0001,200000,2.219264331832748
25591,0.001932,0.000106,20000,2.2238092261895286
25592,0.001932,0.000106,26206,2.222631657544193
25593,0.001932,0.000106,32413,2.224039001228168
25594,0.001932,0.000106,38620,2.2241947760787735
25595,0.001932,0.000106,44827,2.2251586756377826
25596,0.001932,0.000106,51034,2.225615752802787
25597,0.001932,0.000106,57241,2.2255410939854814
25598,0.001932,0.000106,63448,2.2253239549055444
25599,0.001932,0.000106,69655,2.2253427918394997
25600,0.001932,0.000106,75862,2.225118474647133
25601,0.001932,0.000106,82068,2.2252974317767897
25602,0.001932,0.000106,88275,2.225400261021904
25603,0.001932,0.000106,94482,2.22552813225315
25604,0.001932,0.000106,100689,2.225571242256431
25605,0.001932,0.000106,106896,2.2256837863216536
25606,0.001932,0.000106,113103,2.2254438767981113
25607,0.001932,0.000106,119310,2.225522470408387
25608,0.001932,0.000106,125517,2.225320502585298
25609,0.001932,0.000106,131724,2.2253021105777426
25610,0.001932,0.000106,137931,2.225332849203899
25611,0.001932,0.000106,144137,2.225804568395257
25612,0.001932,0.000106,150344,2.2257991305599027
25613,0.001932,0.000106,156551,2.225834048856118
25614,0.001932,0.000106,162758,2.225775658197953
25615,0.001932,0.000106,168965,2.2257609100188795
25616,0.001932,0.000106,175172,2.225749750820437
25617,0.001932,0.000106,181379,2.225229501960969
25618,0.001932,0.000106,187586,2.225419466611105
25619,0.001932,0.000106,193793,2.225732516883003
25620,0.001932,0.000106,200000,2.2257134611406193
25621,0.001932,0.000112,20000,2.2306644711668007
25622,0.001932,0.000112,26206,2.2305628702674856
25623,0.001932,0.000112,32413,2.2304830443377623
25624,0.001932,0.000112,38620,2.231424266816999
25625,0.001932,0.000112,44827,2.232061199097407
25626,0.001932,0.000112,51034,2.232022617072871
25627,0.001932,0.000112,57241,2.2315671330709317
25628,0.001932,0.000112,63448,2.232060862153721
25629,0.001932,0.000112,69655,2.2322393195084915
25630,0.001932,0.000112,75862,2.232467814754189
25631,0.001932,0.000112,82068,2.232586442368833
25632,0.001932,0.000112,88275,2.2324384633108765
25633,0.001932,0.000112,94482,2.232184359258822
25634,0.001932,0.000112,100689,2.2323750596067513
25635,0.001932,0.000112,106896,2.232412451481435
25636,0.001932,0.000112,113103,2.2323310718707012
25637,0.001932,0.000112,119310,2.2321555927622594
25638,0.001932,0.000112,125517,2.2325370673942095
25639,0.001932,0.000112,131724,2.2328100818191885
25640,0.001932,0.000112,137931,2.232841814935412
25641,0.001932,0.000112,144137,2.2328053620363306
25642,0.001932,0.000112,150344,2.232781078361289
25643,0.001932,0.000112,156551,2.2327810387486404
25644,0.001932,0.000112,162758,2.232397832155047
25645,0.001932,0.000112,168965,2.2323923515343065
25646,0.001932,0.000112,175172,2.2327105029473446
25647,0.001932,0.000112,181379,2.232693457213069
25648,0.001932,0.000112,187586,2.2322576643344685
25649,0.001932,0.000112,193793,2.232332202702848
25650,0.001932,0.000112,200000,2.232677134295165
25651,0.001932,0.000118,20000,2.236433703328168
25652,0.001932,0.000118,26206,2.2385551704991133
25653,0.001932,0.000118,32413,2.239451721024386
25654,0.001932,0.000118,38620,2.237942123733226
25655,0.001932,0.000118,44827,2.2388529363141343
25656,0.001932,0.000118,51034,2.238321159297444
25657,0.001932,0.000118,57241,2.2381195590568277
25658,0.001932,0.000118,63448,2.2391097026692237
25659,0.001932,0.000118,69655,2.23948748502604
25660,0.001932,0.000118,75862,2.239776334982072
25661,0.001932,0.000118,82068,2.240019421994449
25662,0.001932,0.000118,88275,2.24013730039597
25663,0.001932,0.000118,94482,2.2402205269325832
25664,0.001932,0.000118,100689,2.240256824165212
25665,0.001932,0.000118,106896,2.24032180444164
25666,0.001932,0.000118,113103,2.2403234354084467
25667,0.001932,0.000118,119310,2.240358373123037
25668,0.001932,0.000118,125517,2.240340175508239
25669,0.001932,0.000118,131724,2.2403116130047125
25670,0.001932,0.000118,137931,2.240301372069381
25671,0.001932,0.000118,144137,2.2398770803787795
25672,0.001932,0.000118,150344,2.2402664389354725
25673,0.001932,0.000118,156551,2.2402385425300335
25674,0.001932,0.000118,162758,2.2402155158973023
25675,0.001932,0.000118,168965,2.2401845830642615
25676,0.001932,0.000118,175172,2.2401693708705572
25677,0.001932,0.000118,181379,2.2401593212007174
25678,0.001932,0.000118,187586,2.2401630791114515
25679,0.001932,0.000118,193793,2.240172507249248
25680,0.001932,0.000118,200000,2.24015687947339
25681,0.001932,0.000124,20000,2.2435326972120584
25682,0.001932,0.000124,26206,2.2446602920028913
25683,0.001932,0.000124,32413,2.245784190612376
25684,0.001932,0.000124,38620,2.2455778853872483
25685,0.001932,0.000124,44827,2.2454651844382925
25686,0.001932,0.000124,51034,2.2457559618535314
25687,0.001932,0.000124,57241,2.246072481968295
25688,0.001932,0.000124,63448,2.2461890484032945
25689,0.001932,0.000124,69655,2.2468625264535698
25690,0.001932,0.000124,75862,2.2472132549949038
25691,0.001932,0.000124,82068,2.247495908339404
25692,0.001932,0.000124,88275,2.2476451773452477
25693,0.001932,0.000124,94482,2.2477577547017753
25694,0.001932,0.000124,100689,2.247838526649211
25695,0.001932,0.000124,106896,2.247889157937161
25696,0.001932,0.000124,113103,2.2479458987111713
25697,0.001932,0.000124,119310,2.2479517454421716
25698,0.001932,0.000124,125517,2.2479317657250246
25699,0.001932,0.000124,131724,2.2478989970117147
25700,0.001932,0.000124,137931,2.2478695715567745
25701,0.001932,0.000124,144137,2.2478739837404493
25702,0.001932,0.000124,150344,2.2476188303293836
25703,0.001932,0.000124,156551,2.247810418690723
25704,0.001932,0.000124,162758,2.24780951822075
25705,0.001932,0.000124,168965,2.247788956508525
25706,0.001932,0.000124,175172,2.2477892369233943
25707,0.001932,0.000124,181379,2.2477772870466297
25708,0.001932,0.000124,187586,2.2477918295567543
25709,0.001932,0.000124,193793,2.2476093230395207
25710,0.001932,0.000124,200000,2.2477646444031563
25711,0.001932,0.00013,20000,2.2496599778747686
25712,0.001932,0.00013,26206,2.2517207420859955
25713,0.001932,0.00013,32413,2.2526068269714776
25714,0.001932,0.00013,38620,2.253260250099451
25715,0.001932,0.00013,44827,2.2535306830042474
25716,0.001932,0.00013,51034,2.2529991300386336
25717,0.001932,0.00013,57241,2.2533494784844272
25718,0.001932,0.00013,63448,2.2536793535167203
25719,0.001932,0.00013,69655,2.2539737834797546
25720,0.001932,0.00013,75862,2.253910104884899
25721,0.001932,0.00013,82068,2.25470338589057
25722,0.001932,0.00013,88275,2.254867492121951
25723,0.001932,0.00013,94482,2.2550221538973343
25724,0.001932,0.00013,100689,2.254855146749853
25725,0.001932,0.00013,106896,2.255180970306767
25726,0.001932,0.00013,113103,2.255229514008714
25727,0.001932,0.00013,119310,2.255254693254628
25728,0.001932,0.00013,125517,2.255223193306723
25729,0.001932,0.00013,131724,2.2552217754787653
25730,0.001932,0.00013,137931,2.2552018479945155
25731,0.001932,0.00013,144137,2.2551747522001757
25732,0.001932,0.00013,150344,2.2551689480244326
25733,0.001932,0.00013,156551,2.2551287058607907
25734,0.001932,0.00013,162758,2.2551018051416567
25735,0.001932,0.00013,168965,2.2550874371558933
25736,0.001932,0.00013,175172,2.2550893939435364
25737,0.001932,0.00013,181379,2.255067140672591
25738,0.001932,0.00013,187586,2.2550406568187746
25739,0.001932,0.00013,193793,2.2550474716539504
25740,0.001932,0.00013,200000,2.2549631257508995
25741,0.001932,0.000136,20000,2.256313282282273
25742,0.001932,0.000136,26206,2.2574459126577073
25743,0.001932,0.000136,32413,2.2588466218146226
25744,0.001932,0.000136,38620,2.2596620677209396
25745,0.001932,0.000136,44827,2.2604090716641507
25746,0.001932,0.000136,51034,2.260227946340064
25747,0.001932,0.000136,57241,2.2599451092253915
25748,0.001932,0.000136,63448,2.260312993294341
25749,0.001932,0.000136,69655,2.26062179011701
25750,0.001932,0.000136,75862,2.260921038879576
25751,0.001932,0.000136,82068,2.261163530904902
25752,0.001932,0.000136,88275,2.261170229630072
25753,0.001932,0.000136,94482,2.2615951014820372
25754,0.001932,0.000136,100689,2.2617215701069258
25755,0.001932,0.000136,106896,2.261783032139071
25756,0.001932,0.000136,113103,2.261852323110757
25757,0.001932,0.000136,119310,2.2618693051066994
25758,0.001932,0.000136,125517,2.2618323833489096
25759,0.001932,0.000136,131724,2.261836579738845
25760,0.001932,0.000136,137931,2.261803876283317
25761,0.001932,0.000136,144137,2.2618234315756127
25762,0.001932,0.000136,150344,2.2618332479949905
25763,0.001932,0.000136,156551,2.2617804877793986
25764,0.001932,0.000136,162758,2.2617861228677683
25765,0.001932,0.000136,168965,2.261661331297051
25766,0.001932,0.000136,175172,2.2616021304455614
25767,0.001932,0.000136,181379,2.2615868231219474
25768,0.001932,0.000136,187586,2.2618478476903063
25769,0.001932,0.000136,193793,2.2618109659355494
25770,0.001932,0.000136,200000,2.2618529250846984
25771,0.001932,0.000141,20000,2.2605852390473733
25772,0.001932,0.000141,26206,2.2620444654319014
25773,0.001932,0.000141,32413,2.263505299488182
25774,0.001932,0.000141,38620,2.2644465025761655
25775,0.001932,0.000141,44827,2.2651005513070768
25776,0.001932,0.000141,51034,2.265298873974727
25777,0.001932,0.000141,57241,2.2646367092722266
25778,0.001932,0.000141,63448,2.2650422445713576
25779,0.001932,0.000141,69655,2.265351997418088
25780,0.001932,0.000141,75862,2.265677012689561
25781,0.001932,0.000141,82068,2.2659380225329424
25782,0.001932,0.000141,88275,2.2659445155979165
25783,0.001932,0.000141,94482,2.2657784597758175
25784,0.001932,0.000141,100689,2.2661674483089427
25785,0.001932,0.000141,106896,2.266320324774436
25786,0.001932,0.000141,113103,2.2663959592926473
25787,0.001932,0.000141,119310,2.266420898703772
25788,0.001932,0.000141,125517,2.266385463199444
25789,0.001932,0.000141,131724,2.266430629314141
25790,0.001932,0.000141,137931,2.2663887051855776
25791,0.001932,0.000141,144137,2.2667069882385817
25792,0.001932,0.000141,150344,2.2665198058564893
25793,0.001932,0.000141,156551,2.2664197557240735
25794,0.001932,0.000141,162758,2.266516225082367
25795,0.001932,0.000141,168965,2.2666527684396067
25796,0.001932,0.000141,175172,2.2665711795902537
25797,0.001932,0.000141,181379,2.2665876562761595
25798,0.001932,0.000141,187586,2.2666295355396127
25799,0.001932,0.000141,193793,2.266603715068522
25800,0.001932,0.000141,200000,2.2665775749720467
25801,0.001932,0.000147,20000,2.27106336683942
25802,0.001932,0.000147,26206,2.2665766822268743
25803,0.001932,0.000147,32413,2.2677780813716106
25804,0.001932,0.000147,38620,2.268788963913473
25805,0.001932,0.000147,44827,2.269449466021947
25806,0.001932,0.000147,51034,2.2696595311418903
25807,0.001932,0.000147,57241,2.27002138946194
25808,0.001932,0.000147,63448,2.269464477779838
25809,0.001932,0.000147,69655,2.269742012723949
25810,0.001932,0.000147,75862,2.270099905246732
25811,0.001932,0.000147,82068,2.2703549953829967
25812,0.001932,0.000147,88275,2.2703924606635506
25813,0.001932,0.000147,94482,2.2705839989569925
25814,0.001932,0.000147,100689,2.2707647940461264
25815,0.001932,0.000147,106896,2.2706626176591733
25816,0.001932,0.000147,113103,2.270707885260765
25817,0.001932,0.000147,119310,2.2707478731078115
25818,0.001932,0.000147,125517,2.2709109384296413
25819,0.001932,0.000147,131724,2.270959216112632
25820,0.001932,0.000147,137931,2.2709204733615116
25821,0.001932,0.000147,144137,2.2709147872378734
25822,0.001932,0.000147,150344,2.271024214867605
25823,0.001932,0.000147,156551,2.270961579663833
25824,0.001932,0.000147,162758,2.2709604618028685
25825,0.001932,0.000147,168965,2.270994998613966
25826,0.001932,0.000147,175172,2.2710482724158747
25827,0.001932,0.000147,181379,2.2710127738446912
25828,0.001932,0.000147,187586,2.2710508480357148
25829,0.001932,0.000147,193793,2.271012011469177
25830,0.001932,0.000147,200000,2.2709405312444786
25831,0.001932,0.000153,20000,2.268105888025415
25832,0.001932,0.000153,26206,2.269360387819032
25833,0.001932,0.000153,32413,2.2704327231742054
25834,0.001932,0.000153,38620,2.2713773562116715
25835,0.001932,0.000153,44827,2.272094330540371
25836,0.001932,0.000153,51034,2.272249923073834
25837,0.001932,0.000153,57241,2.272653921706284
25838,0.001932,0.000153,63448,2.2730178201143514
25839,0.001932,0.000153,69655,2.2724202251262016
25840,0.001932,0.000153,75862,2.2728124385629775
25841,0.001932,0.000153,82068,2.2730696056685717
25842,0.001932,0.000153,88275,2.2730594990549906
25843,0.001932,0.000153,94482,2.2732840216906625
25844,0.001932,0.000153,100689,2.2734304794513545
25845,0.001932,0.000153,106896,2.2734927587887586
25846,0.001932,0.000153,113103,2.2736149070278544
25847,0.001932,0.000153,119310,2.2736279908034387
25848,0.001932,0.000153,125517,2.2737016854197574
25849,0.001932,0.000153,131724,2.273635891406786
25850,0.001932,0.000153,137931,2.2736276504944217
25851,0.001932,0.000153,144137,2.2736614475771137
25852,0.001932,0.000153,150344,2.273722563707672
25853,0.001932,0.000153,156551,2.273642848764781
25854,0.001932,0.000153,162758,2.273632773784434
25855,0.001932,0.000153,168965,2.2736615121882973
25856,0.001932,0.000153,175172,2.273671213915136
25857,0.001932,0.000153,181379,2.273705365515685
25858,0.001932,0.000153,187586,2.27379357433212
25859,0.001932,0.000153,193793,2.27360724033596
25860,0.001932,0.000153,200000,2.2737974389534674
25861,0.001932,0.000159,20000,2.2683803783774907
25862,0.001932,0.000159,26206,2.2701484413123354
25863,0.001932,0.000159,32413,2.2712060158737795
25864,0.001932,0.000159,38620,2.272102079352729
25865,0.001932,0.000159,44827,2.2728672114948076
25866,0.001932,0.000159,51034,2.272848247538124
25867,0.001932,0.000159,57241,2.273246791919926
25868,0.001932,0.000159,63448,2.2737006476036346
25869,0.001932,0.000159,69655,2.2739479554359683
25870,0.001932,0.000159,75862,2.273521928703679
25871,0.001932,0.000159,82068,2.273793656384217
25872,0.001932,0.000159,88275,2.2737434399550764
25873,0.001932,0.000159,94482,2.273990782309248
25874,0.001932,0.000159,100689,2.274142374868117
25875,0.001932,0.000159,106896,2.274129860591175
25876,0.001932,0.000159,113103,2.2741853419920974
25877,0.001932,0.000159,119310,2.274306999947316
25878,0.001932,0.000159,125517,2.2742467514525013
25879,0.001932,0.000159,131724,2.274327470529844
25880,0.001932,0.000159,137931,2.2743133518750884
25881,0.001932,0.000159,144137,2.2743674298270493
25882,0.001932,0.000159,150344,2.274397666269025
25883,0.001932,0.000159,156551,2.2743212908781993
25884,0.001932,0.000159,162758,2.274311228918818
25885,0.001932,0.000159,168965,2.274362789785775
25886,0.001932,0.000159,175172,2.274346928016894
25887,0.001932,0.000159,181379,2.274387175108941
25888,0.001932,0.000159,187586,2.27435236047629
25889,0.001932,0.000159,193793,2.274233964798022
25890,0.001932,0.000159,200000,2.2742553742942486
25891,0.001932,0.000165,20000,2.266922469046868
25892,0.001932,0.000165,26206,2.2688278458852564
25893,0.001932,0.000165,32413,2.269801047691594
25894,0.001932,0.000165,38620,2.2706314929040934
25895,0.001932,0.000165,44827,2.2711768348199293
25896,0.001932,0.000165,51034,2.2712345894581616
25897,0.001932,0.000165,57241,2.2716638231366275
25898,0.001932,0.000165,63448,2.272130755935104
25899,0.001932,0.000165,69655,2.2724305937155234
25900,0.001932,0.000165,75862,2.272359954605832
25901,0.001932,0.000165,82068,2.2723053359572183
25902,0.001932,0.000165,88275,2.272200464336832
25903,0.001932,0.000165,94482,2.272500549173261
25904,0.001932,0.000165,100689,2.272543286411424
25905,0.001932,0.000165,106896,2.2726748506796475
25906,0.001932,0.000165,113103,2.2725170846724194
25907,0.001932,0.000165,119310,2.2724053562298048
25908,0.001932,0.000165,125517,2.2726959591738223
25909,0.001932,0.000165,131724,2.2728059045765003
25910,0.001932,0.000165,137931,2.272767493155302
25911,0.001932,0.000165,144137,2.272818746159129
25912,0.001932,0.000165,150344,2.272895167105893
25913,0.001932,0.000165,156551,2.2727657626486115
25914,0.001932,0.000165,162758,2.2727644609862017
25915,0.001932,0.000165,168965,2.272815277789736
25916,0.001932,0.000165,175172,2.2727975032656023
25917,0.001932,0.000165,181379,2.272944684749622
25918,0.001932,0.000165,187586,2.272827566460121
25919,0.001932,0.000165,193793,2.27300612877005
25920,0.001932,0.000165,200000,2.272688097297891
25921,0.001932,0.000171,20000,2.2631307075395064
25922,0.001932,0.000171,26206,2.265064308026102
25923,0.001932,0.000171,32413,2.2660787824947453
25924,0.001932,0.000171,38620,2.266851882036065
25925,0.001932,0.000171,44827,2.267395101211163
25926,0.001932,0.000171,51034,2.267247790086959
25927,0.001932,0.000171,57241,2.267710975575627
25928,0.001932,0.000171,63448,2.2682226498711127
25929,0.001932,0.000171,69655,2.268545013073726
25930,0.001932,0.000171,75862,2.2689078528886104
25931,0.001932,0.000171,82068,2.2684423007961008
25932,0.001932,0.000171,88275,2.26831805700206
25933,0.001932,0.000171,94482,2.2683626925626603
25934,0.001932,0.000171,100689,2.268399896494139
25935,0.001932,0.000171,106896,2.2686257408013626
