Combination,Capacitance,Total Volume
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 1000.0]",987.0,1212.66
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 680.0]",987.0,1196.95
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 820.0]",988.0,1275.49
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 1000.0]",988.0,1275.49
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 680.0, 820.0]",989.0,1338.32
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 680.0, 1000.0]",989.0,1338.32
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 820.0, 1000.0]",990.0,1416.86
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 330.0]",973.0,1073.33
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 470.0]",973.0,1136.16
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 680.0]",974.0,1198.99
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 820.0]",974.0,1277.53
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 1000.0]",974.0,1277.53
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 470.0]",974.0,1180.14
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 680.0]",975.0,1242.97
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 820.0]",975.0,1321.51
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 1000.0]",975.0,1321.51
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 680.0]",976.0,1305.81
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 820.0]",976.0,1384.35
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 1000.0]",976.0,1384.35
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 680.0, 820.0]",976.0,1447.18
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 680.0, 1000.0]",977.0,1447.18
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 820.0, 1000.0]",977.0,1525.72
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 470.0]",979.0,1215.8
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 680.0]",980.0,1278.63
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 820.0]",980.0,1357.17
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 1000.0]",980.0,1357.17
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 680.0]",981.0,1341.46
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 820.0]",981.0,1420.0
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 1000.0]",982.0,1420.0
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 680.0, 820.0]",982.0,1482.84
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 680.0, 1000.0]",982.0,1482.84
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 820.0, 1000.0]",983.0,1561.38
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 680.0]",983.0,1385.45
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 820.0]",983.0,1463.99
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 1000.0]",983.0,1463.99
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 680.0, 820.0]",984.0,1526.82
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 680.0, 1000.0]",984.0,1526.82
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 820.0, 1000.0]",985.0,1605.36
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 680.0, 820.0]",985.0,1589.65
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 680.0, 1000.0]",986.0,1589.65
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 820.0, 1000.0]",986.0,1668.19
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 680.0, 820.0, 1000.0]",987.0,1731.02
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 470.0]",998.0,1238.26
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 680.0]",1000.0,1301.09
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 820.0]",1000.0,1379.63
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",971.0,1324.66
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",972.0,1387.49
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",972.0,1466.03
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",972.0,1466.03
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",972.0,1450.32
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",973.0,1528.86
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",973.0,1528.86
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",973.0,1591.69
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",973.0,1591.69
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",973.0,1670.23
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",973.0,1494.3
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",974.0,1572.84
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",974.0,1572.84
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",974.0,1635.67
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",974.0,1635.67
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",974.0,1714.21
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",975.0,1698.51
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",975.0,1698.51
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",975.0,1777.05
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",976.0,1839.88
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",978.0,1529.96
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",978.0,1608.5
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",978.0,1608.5
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",979.0,1671.33
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",979.0,1671.33
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",979.0,1749.87
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",980.0,1734.16
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",980.0,1734.16
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",980.0,1812.7
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",981.0,1875.53
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",981.0,1778.15
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",982.0,1778.15
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",982.0,1856.68
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",983.0,1919.52
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",984.0,1982.35
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",994.0,1552.42
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",995.0,1630.96
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",995.0,1630.96
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",996.0,1693.79
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",997.0,1693.79
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",998.0,1772.33
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",999.0,1756.63
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",999.0,1756.63
"parallel:[47.0, 220.0, 680.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",1000.0,1835.17
"parallel:[47.0, 330.0, 470.0] and series:[47.0]",894.0,612.61
"parallel:[47.0, 330.0, 470.0] and series:[100.0]",947.0,635.08
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0]",879.0,721.47
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0]",886.0,757.13
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0]",888.0,801.11
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0]",890.0,863.94
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 680.0]",891.0,926.77
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 820.0]",891.0,1005.31
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 1000.0]",892.0,1005.31
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0]",916.0,779.59
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0]",924.0,823.57
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0]",929.0,886.4
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 680.0]",934.0,949.24
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 820.0]",936.0,1027.78
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 1000.0]",938.0,1027.78
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0]",979.0,859.23
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0]",997.0,922.06
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0]",875.0,865.98
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0]",876.0,909.97
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0]",877.0,972.8
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 680.0]",878.0,1035.63
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 820.0]",878.0,1114.17
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 1000.0]",878.0,1114.17
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0]",882.0,945.62
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0]",883.0,1008.45
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 680.0]",884.0,1071.29
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 820.0]",884.0,1149.83
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 1000.0]",884.0,1149.83
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0]",885.0,1052.44
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 680.0]",886.0,1115.27
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 820.0]",886.0,1193.81
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 1000.0]",887.0,1193.81
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 680.0]",887.0,1178.1
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 820.0]",888.0,1256.64
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 1000.0]",888.0,1256.64
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 680.0, 820.0]",889.0,1319.47
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 680.0, 1000.0]",889.0,1319.47
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 820.0, 1000.0]",890.0,1398.01
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0]",904.0,968.09
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 470.0]",907.0,1030.92
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 680.0]",909.0,1093.75
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 820.0]",910.0,1172.29
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 1000.0]",911.0,1172.29
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 470.0]",913.0,1074.9
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 680.0]",916.0,1137.73
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 820.0]",917.0,1216.27
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 1000.0]",918.0,1216.27
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 680.0]",921.0,1200.56
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 820.0]",922.0,1279.1
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 1000.0]",923.0,1279.1
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 680.0, 820.0]",926.0,1341.93
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 680.0, 1000.0]",927.0,1341.93
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 820.0, 1000.0]",929.0,1420.47
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 470.0]",950.0,1110.56
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 680.0]",958.0,1173.39
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 820.0]",961.0,1251.93
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 1000.0]",964.0,1251.93
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 680.0]",970.0,1236.22
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 820.0]",974.0,1314.76
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 1000.0]",977.0,1314.76
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 680.0, 820.0]",985.0,1377.59
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 680.0, 1000.0]",990.0,1377.59
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 820.0, 1000.0]",995.0,1456.13
"parallel:[47.0, 330.0, 470.0] and series:[330.0, 470.0, 680.0]",998.0,1280.2
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0]",873.0,1054.48
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0]",873.0,1117.31
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0]",874.0,1180.14
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 820.0]",874.0,1258.68
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 1000.0]",874.0,1258.68
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0]",874.0,1161.29
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0]",875.0,1224.12
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 820.0]",875.0,1302.66
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 1000.0]",875.0,1302.66
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0]",876.0,1286.96
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 820.0]",876.0,1365.5
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 1000.0]",876.0,1365.5
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 680.0, 820.0]",876.0,1428.33
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 680.0, 1000.0]",877.0,1428.33
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 820.0, 1000.0]",877.0,1506.87
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0]",879.0,1196.95
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0]",880.0,1259.78
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 820.0]",880.0,1338.32
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 1000.0]",880.0,1338.32
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0]",881.0,1322.61
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 820.0]",881.0,1401.15
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 1000.0]",882.0,1401.15
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 680.0, 820.0]",882.0,1463.99
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 680.0, 1000.0]",882.0,1463.99
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 820.0, 1000.0]",883.0,1542.53
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0]",883.0,1366.6
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 820.0]",883.0,1445.14
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 1000.0]",883.0,1445.14
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 680.0, 820.0]",884.0,1507.97
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 680.0, 1000.0]",884.0,1507.97
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 820.0, 1000.0]",885.0,1586.51
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 680.0, 820.0]",885.0,1570.8
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 680.0, 1000.0]",886.0,1570.8
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 820.0, 1000.0]",886.0,1649.34
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 680.0, 820.0, 1000.0]",887.0,1712.17
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0]",898.0,1219.41
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0, 680.0]",900.0,1282.24
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0, 820.0]",900.0,1360.78
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0, 1000.0]",901.0,1360.78
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 470.0, 680.0]",902.0,1345.08
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 470.0, 820.0]",903.0,1423.62
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 470.0, 1000.0]",904.0,1423.62
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 680.0, 820.0]",905.0,1486.45
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 680.0, 1000.0]",906.0,1486.45
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 820.0, 1000.0]",907.0,1564.99
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 470.0, 680.0]",907.0,1389.06
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 470.0, 820.0]",908.0,1467.6
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 470.0, 1000.0]",909.0,1467.6
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 680.0, 820.0]",911.0,1530.43
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 680.0, 1000.0]",912.0,1530.43
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 330.0, 820.0, 1000.0]",913.0,1608.97
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 680.0, 820.0]",914.0,1593.26
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 680.0, 1000.0]",916.0,1593.26
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 470.0, 820.0, 1000.0]",917.0,1671.8
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 680.0, 820.0, 1000.0]",920.0,1734.63
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 470.0, 680.0]",936.0,1424.72
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 470.0, 820.0]",939.0,1503.26
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 470.0, 1000.0]",940.0,1503.26
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 680.0, 820.0]",944.0,1566.09
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 680.0, 1000.0]",947.0,1566.09
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 330.0, 820.0, 1000.0]",949.0,1644.63
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 680.0, 820.0]",954.0,1628.92
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 680.0, 1000.0]",956.0,1628.92
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 470.0, 820.0, 1000.0]",959.0,1707.46
"parallel:[47.0, 330.0, 470.0] and series:[220.0, 680.0, 820.0, 1000.0]",968.0,1770.29
"parallel:[47.0, 330.0, 470.0] and series:[330.0, 470.0, 680.0, 820.0]",974.0,1672.9
"parallel:[47.0, 330.0, 470.0] and series:[330.0, 470.0, 680.0, 1000.0]",978.0,1672.9
"parallel:[47.0, 330.0, 470.0] and series:[330.0, 470.0, 820.0, 1000.0]",983.0,1751.44
"parallel:[47.0, 330.0, 470.0] and series:[330.0, 680.0, 820.0, 1000.0]",996.0,1814.27
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",871.0,1305.81
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",872.0,1368.64
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",872.0,1447.18
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",872.0,1447.18
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",872.0,1431.47
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",873.0,1510.01
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",873.0,1510.01
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",873.0,1572.84
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",873.0,1572.84
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",873.0,1651.38
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",873.0,1475.45
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",874.0,1553.99
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",874.0,1553.99
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",874.0,1616.82
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",874.0,1616.82
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",874.0,1695.36
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",875.0,1679.66
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",875.0,1679.66
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",875.0,1758.2
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",876.0,1821.03
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",878.0,1511.11
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",878.0,1589.65
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",878.0,1589.65
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",879.0,1652.48
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",879.0,1652.48
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",879.0,1731.02
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",880.0,1715.31
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",880.0,1715.31
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",880.0,1793.85
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",881.0,1856.68
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",881.0,1759.3
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",882.0,1759.3
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",882.0,1837.83
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",883.0,1900.67
"parallel:[47.0, 330.0, 470.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",884.0,1963.5
"parallel:[47.0, 330.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",894.0,1533.57
