Combination,Capacitance,Total Volume
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047]",0.000179477,2.269e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00068]",0.000183857,2.835e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00082]",0.00018566,3.227e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.001]",0.000187302,3.718e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047]",0.000165972,2.445e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00068]",0.000168961,3.011e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00082]",0.000170176,3.403e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.001]",0.000171274,3.894e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00068]",0.000173539,3.262e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00082]",0.000174922,3.655e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.001]",0.000176175,4.146e-06
"parallel:[0.0001] and series:[0.0001, 0.00068, 0.00082]",0.000178802,4.22e-06
"parallel:[0.0001] and series:[0.0001, 0.00068, 0.001]",0.000180189,4.711e-06
"parallel:[0.0001] and series:[0.0001, 0.00082, 0.001]",0.000181836,5.104e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047]",0.000278173,2.68e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00068]",0.000301799,3.246e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00082]",0.000312569,3.639e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.001]",0.000322973,4.129e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00068]",0.000346743,3.497e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00082]",0.000363039,3.89e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.001]",0.000379158,4.381e-06
"parallel:[0.0001] and series:[0.0022, 0.00068, 0.00082]",0.000418001,4.455e-06
"parallel:[0.0001] and series:[0.0022, 0.00068, 0.001]",0.000441865,4.946e-06
"parallel:[0.0001] and series:[0.0022, 0.00082, 0.001]",0.000473964,5.339e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00068]",0.000250863,3.673e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00082]",0.000256802,4.066e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.001]",0.000262391,4.557e-06
"parallel:[0.0001] and series:[0.00033, 0.00068, 0.00082]",0.000274813,4.631e-06
"parallel:[0.0001] and series:[0.00033, 0.00068, 0.001]",0.000281789,5.122e-06
"parallel:[0.0001] and series:[0.00033, 0.00082, 0.001]",0.000290483,5.515e-06
"parallel:[0.0001] and series:[0.00047, 0.00068, 0.00082]",0.000307565,4.883e-06
"parallel:[0.0001] and series:[0.00047, 0.00068, 0.001]",0.000317474,5.373e-06
"parallel:[0.0001] and series:[0.00047, 0.00082, 0.001]",0.000330035,5.766e-06
"parallel:[0.0001] and series:[0.00068, 0.00082, 0.001]",0.000370995,6.332e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000128768,2.234e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000129534,2.485e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000130119,3.051e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000130348,3.443e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000130552,3.934e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000127446,2.661e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000127951,3.227e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000128148,3.619e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000128323,4.11e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000128674,3.478e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000128882,3.871e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000129066,4.362e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000129441,4.436e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000129632,4.927e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000129854,5.32e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00013719,2.896e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000138121,3.462e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00013849,3.855e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000138818,4.345e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00013948,3.713e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000139875,4.106e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.001]",0.000140227,4.597e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00068, 0.00082]",0.000140948,4.671e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00068, 0.001]",0.000141319,5.162e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00082, 0.001]",0.000141753,5.555e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.000135836,3.889e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.000136161,4.282e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.001]",0.00013645,4.773e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.000137041,4.847e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00068, 0.001]",0.000137345,5.338e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00082, 0.001]",0.000137698,5.731e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.000138322,5.099e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00047, 0.00068, 0.001]",0.000138648,5.589e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00047, 0.00082, 0.001]",0.000139026,5.982e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00068, 0.00082, 0.001]",0.000140053,6.548e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00047]",0.000164051,3.023e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00068]",0.000166865,3.589e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00082]",0.000168007,3.981e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.001]",0.000169038,4.472e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.00068]",0.00017116,3.84e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.00082]",0.000172455,4.233e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.001]",0.000173626,4.724e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00068, 0.00082]",0.000176077,4.798e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00068, 0.001]",0.000177369,5.289e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00082, 0.001]",0.000178901,5.682e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.00068]",0.000160138,4.016e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.00082]",0.000161059,4.409e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.001]",0.000161889,4.9e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00068, 0.00082]",0.000163612,4.974e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00068, 0.001]",0.000164512,5.465e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00082, 0.001]",0.000165575,5.858e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00068, 0.00082]",0.000167487,5.225e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00068, 0.001]",0.000168501,5.716e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00082, 0.001]",0.0001697,6.109e-06
"parallel:[0.0001] and series:[0.0001, 0.00068, 0.00082, 0.001]",0.000173045,6.675e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.00068]",0.000241181,4.251e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.00082]",0.00024637,4.644e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.001]",0.000251229,5.135e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00068, 0.00082]",0.000261945,5.209e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00068, 0.001]",0.000267914,5.7e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00082, 0.001]",0.000275304,6.093e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00068, 0.00082]",0.00028967,5.461e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00068, 0.001]",0.00029791,5.952e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00082, 0.001]",0.000308259,6.344e-06
"parallel:[0.0001] and series:[0.0022, 0.00068, 0.00082, 0.001]",0.000341275,6.91e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00068, 0.00082]",0.00022742,5.637e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00068, 0.001]",0.000231086,6.127e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00082, 0.001]",0.000235548,6.52e-06
"parallel:[0.0001] and series:[0.00033, 0.00068, 0.00082, 0.001]",0.000248801,7.086e-06
"parallel:[0.0001] and series:[0.00047, 0.00068, 0.00082, 0.001]",0.000271887,7.337e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00047]",0.000127108,3.239e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00068]",0.0001276,3.805e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00082]",0.000127792,4.197e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.001]",0.000127963,4.688e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00068]",0.000128305,4.056e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00082]",0.000128508,4.449e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.001]",0.000128687,4.94e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.00082]",0.000129052,5.014e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.001]",0.000129238,5.505e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.0022, 0.00082, 0.001]",0.000129455,5.898e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.000126382,4.232e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.000126558,4.625e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.000126713,5.116e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.000127029,5.19e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.000127191,5.681e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.000127377,6.074e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.000127705,5.441e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.000127875,5.932e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.000128071,6.325e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.000128599,6.891e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00068]",0.000135261,4.467e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00082]",0.000135576,4.86e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.001]",0.000135856,5.351e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.00082]",0.000136428,5.425e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.001]",0.000136721,5.916e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00033, 0.00082, 0.001]",0.000137063,6.309e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.00082]",0.000137666,5.677e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.001]",0.00013798,6.168e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00047, 0.00082, 0.001]",0.000138346,6.56e-06
"parallel:[0.0001] and series:[4.7e-05, 0.0022, 0.00068, 0.00082, 0.001]",0.000139337,7.126e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.00082]",0.000134335,5.853e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.001]",0.000134596,6.343e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00047, 0.00082, 0.001]",0.000134899,6.736e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00033, 0.00068, 0.00082, 0.001]",0.000135718,7.302e-06
"parallel:[0.0001] and series:[4.7e-05, 0.00047, 0.00068, 0.00082, 0.001]",0.000136908,7.553e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00068]",0.000158537,4.594e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00082]",0.000159411,4.987e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.001]",0.000160196,5.478e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.00082]",0.000161824,5.552e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.001]",0.000162675,6.043e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00033, 0.00082, 0.001]",0.000163677,6.436e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.00082]",0.000165478,5.804e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.001]",0.000166433,6.294e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00047, 0.00082, 0.001]",0.00016756,6.687e-06
"parallel:[0.0001] and series:[0.0001, 0.0022, 0.00068, 0.00082, 0.001]",0.000170698,7.253e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.00082]",0.000156028,5.979e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.001]",0.000156726,6.47e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00047, 0.00082, 0.001]",0.000157546,6.863e-06
"parallel:[0.0001] and series:[0.0001, 0.00033, 0.00068, 0.00082, 0.001]",0.000159807,7.429e-06
"parallel:[0.0001] and series:[0.0001, 0.00047, 0.00068, 0.00082, 0.001]",0.00016322,7.68e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.00082]",0.000220444,6.215e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.001]",0.000223715,6.706e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00047, 0.00082, 0.001]",0.000227681,7.098e-06
"parallel:[0.0001] and series:[0.0022, 0.00033, 0.00068, 0.00082, 0.001]",0.000239374,7.664e-06
"parallel:[0.0001] and series:[0.0022, 0.00047, 0.00068, 0.00082, 0.001]",0.000259431,7.915e-06
"parallel:[0.0001] and series:[0.00033, 0.00047, 0.00068, 0.00082, 0.001]",0.000213019,8.091e-06
parallel:[0.00033] and series:[4.7e-05],0.000377,9.7e-07
parallel:[0.00033] and series:[0.0001],0.00043,1.097e-06
parallel:[0.00033] and series:[0.00033],0.00066,1.508e-06
parallel:[0.00033] and series:[0.00047],0.0008,1.759e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001]",0.000361973,1.313e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022]",0.000376017,1.548e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00033]",0.000371141,1.724e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00047]",0.000372727,1.975e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00068]",0.000373961,2.541e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00082]",0.000374452,2.933e-06
"parallel:[0.00033] and series:[4.7e-05, 0.001]",0.00037489,3.424e-06
"parallel:[0.00033] and series:[0.0001, 0.0022]",0.000425652,1.675e-06
"parallel:[0.00033] and series:[0.0001, 0.00033]",0.000406744,1.851e-06
"parallel:[0.00033] and series:[0.0001, 0.00047]",0.000412456,2.102e-06
"parallel:[0.00033] and series:[0.0001, 0.00068]",0.000417179,2.668e-06
"parallel:[0.00033] and series:[0.0001, 0.00082]",0.00041913,3.06e-06
"parallel:[0.00033] and series:[0.0001, 0.001]",0.000420909,3.551e-06
"parallel:[0.00033] and series:[0.0022, 0.00033]",0.000616957,2.086e-06
"parallel:[0.00033] and series:[0.0022, 0.00047]",0.000717266,2.337e-06
"parallel:[0.00033] and series:[0.0022, 0.00068]",0.000849444,2.903e-06
"parallel:[0.00033] and series:[0.0022, 0.00082]",0.000927351,3.296e-06
"parallel:[0.00033] and series:[0.00033, 0.00047]",0.000523875,2.513e-06
"parallel:[0.00033] and series:[0.00033, 0.00068]",0.000552178,3.079e-06
"parallel:[0.00033] and series:[0.00033, 0.00082]",0.000565304,3.471e-06
"parallel:[0.00033] and series:[0.00033, 0.001]",0.00057812,3.962e-06
"parallel:[0.00033] and series:[0.00047, 0.00068]",0.000607913,3.33e-06
"parallel:[0.00033] and series:[0.00047, 0.00082]",0.00062876,3.723e-06
"parallel:[0.00033] and series:[0.00047, 0.001]",0.000649728,4.214e-06
"parallel:[0.00033] and series:[0.00068, 0.00082]",0.000701733,4.288e-06
"parallel:[0.00033] and series:[0.00068, 0.001]",0.000734762,4.779e-06
"parallel:[0.00033] and series:[0.00082, 0.001]",0.000780549,5.172e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022]",0.000361515,1.891e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00033]",0.000359149,2.067e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00047]",0.000359936,2.318e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00068]",0.000360537,2.884e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00082]",0.000360773,3.276e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.001]",0.000360982,3.767e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022, 0.00033]",0.000370385,2.302e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022, 0.00047]",0.000371913,2.553e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022, 0.00068]",0.0003731,3.119e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022, 0.00082]",0.000373572,3.512e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0022, 0.001]",0.000373993,4.002e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00033, 0.00047]",0.000367829,2.729e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00033, 0.00068]",0.000368794,3.295e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00033, 0.00082]",0.000369175,3.687e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00033, 0.001]",0.000369515,4.178e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00047, 0.00068]",0.000370201,3.546e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00047, 0.00082]",0.000370611,3.939e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00047, 0.001]",0.000370976,4.43e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00068, 0.00082]",0.000371725,4.504e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00068, 0.001]",0.00037211,4.995e-06
"parallel:[0.00033] and series:[4.7e-05, 0.00082, 0.001]",0.00037256,5.388e-06
"parallel:[0.00033] and series:[0.0001, 0.0022, 0.00033]",0.000404157,2.429e-06
"parallel:[0.00033] and series:[0.0001, 0.0022, 0.00047]",0.000409477,2.68e-06
"parallel:[0.00033] and series:[0.0001, 0.0022, 0.00068]",0.000413857,3.246e-06
"parallel:[0.00033] and series:[0.0001, 0.0022, 0.00082]",0.00041566,3.638e-06
"parallel:[0.00033] and series:[0.0001, 0.0022, 0.001]",0.000417302,4.129e-06
"parallel:[0.00033] and series:[0.0001, 0.00033, 0.00047]",0.000395972,2.856e-06
"parallel:[0.00033] and series:[0.0001, 0.00033, 0.00068]",0.000398961,3.422e-06
"parallel:[0.00033] and series:[0.0001, 0.00033, 0.00082]",0.000400176,3.814e-06
"parallel:[0.00033] and series:[0.0001, 0.00033, 0.001]",0.000401274,4.305e-06
"parallel:[0.00033] and series:[0.0001, 0.00047, 0.00068]",0.000403539,3.673e-06
"parallel:[0.00033] and series:[0.0001, 0.00047, 0.00082]",0.000404922,4.066e-06
"parallel:[0.00033] and series:[0.0001, 0.00047, 0.001]",0.000406175,4.557e-06
"parallel:[0.00033] and series:[0.0001, 0.00068, 0.00082]",0.000408802,4.631e-06
"parallel:[0.00033] and series:[0.0001, 0.00068, 0.001]",0.000410189,5.122e-06
"parallel:[0.00033] and series:[0.0001, 0.00082, 0.001]",0.000411836,5.515e-06
"parallel:[0.00033] and series:[0.0022, 0.00033, 0.00047]",0.000508173,3.091e-06
"parallel:[0.00033] and series:[0.0022, 0.00033, 0.00068]",0.000531799,3.657e-06
"parallel:[0.00033] and series:[0.0022, 0.00033, 0.00082]",0.000542569,4.05e-06
"parallel:[0.00033] and series:[0.0022, 0.00033, 0.001]",0.000552973,4.54e-06
"parallel:[0.00033] and series:[0.0022, 0.00047, 0.00068]",0.000576743,3.908e-06
"parallel:[0.00033] and series:[0.0022, 0.00047, 0.00082]",0.000593039,4.301e-06
"parallel:[0.00033] and series:[0.0022, 0.00047, 0.001]",0.000609158,4.792e-06
"parallel:[0.00033] and series:[0.0022, 0.00068, 0.00082]",0.000648001,4.866e-06
"parallel:[0.00033] and series:[0.0022, 0.00068, 0.001]",0.000671865,5.357e-06
"parallel:[0.00033] and series:[0.0022, 0.00082, 0.001]",0.000703964,5.75e-06
"parallel:[0.00033] and series:[0.00033, 0.00047, 0.00068]",0.000480863,4.084e-06
"parallel:[0.00033] and series:[0.00033, 0.00047, 0.00082]",0.000486802,4.477e-06
"parallel:[0.00033] and series:[0.00033, 0.00047, 0.001]",0.000492391,4.968e-06
"parallel:[0.00033] and series:[0.00033, 0.00068, 0.00082]",0.000504813,5.042e-06
"parallel:[0.00033] and series:[0.00033, 0.00068, 0.001]",0.000511789,5.533e-06
"parallel:[0.00033] and series:[0.00033, 0.00082, 0.001]",0.000520483,5.926e-06
"parallel:[0.00033] and series:[0.00047, 0.00068, 0.00082]",0.000537565,5.294e-06
"parallel:[0.00033] and series:[0.00047, 0.00068, 0.001]",0.000547474,5.784e-06
"parallel:[0.00033] and series:[0.00047, 0.00082, 0.001]",0.000560035,6.177e-06
"parallel:[0.00033] and series:[0.00068, 0.00082, 0.001]",0.000600995,6.743e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000358768,2.645e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000359534,2.896e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000360119,3.462e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000360348,3.854e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000360552,4.345e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000357446,3.072e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000357951,3.638e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000358148,4.03e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000358323,4.521e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000358674,3.889e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000358882,4.282e-06
"parallel:[0.00033] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000359066,4.773e-06
